,multi,text,has_url,comments,pics,source,likes,time,reposts,user.verified,user.description,user.gender,user.messages,user.followers,user.location,user.time,user.friends,user.verified_type,multi_type,user,rumor
1304,,【CCTV今播出交通新规】1 闯红灯记6分罚100元。2 酒驾记12分5年内不得再考取驾照。3 不系安全带记3分罚100元。4 副驾不系安全带记1分罚50元。5 行驶中拨打手机记3分罚100元。6 行驶中抽烟记1分罚100元。7 有意遮挡号牌记12分，顶额处罚。8 超速驾驶记6分。9 副驾驶有不满14周岁乘坐的记6分罚300元。  ,False,67,1,皮皮时光机,1,1355056273,372,True,True,m,17254.0,397507.0,福建 厦门,1305514598.0,1609.0,0.0,,,1
1305,,"Gagner ce voyage est la meilleur chose qui me soit arrivé, il m'a mené à toi.赢得这场旅程是我一生最幸运的事。它让我遇见你。——《泰坦尼克号》",False,28,1,皮皮时光机,2,1334072886,213,False,True,f,1429.0,54880.0,海外 法国,1290059570.0,291.0,-1.0,,,0
1306,,"弟弟恋人【荣光 Boyfriend】 by晒骆驼,http://t.cn/zlACWLy 不知不觉一年过去了，庆祝《哥哥恋人》诞生一周年的兄弟篇O(∩_∩)O~~（PS：好久没做双生的视频感觉激情又回来了吼吼！！）对于路人饭我还是得说句：黄头发是哥哥荣旻，黑头发是弟弟光旻，嗯嗯~下载：http://t.cn/zlACHkd",True,33,1,微博 weibo.com,3,1348329500,143,False,True,m,3134.0,9126.0,其他,1295690603.0,104.0,220.0,,,0
1307,,#央视微评#【恒天然致歉有多少诚意】恒天然今天向消费者道歉，但同时又隐瞒一客户名称。被污染奶粉事关公共卫生安全，公共利益与公司利益，孰轻孰重？天平倾向了私利一边，这或许正是污染事故发生的内因。恒天然数月之后才公布发现的问题，拖延扩大了危害，消费者岂能再接受疑云重重的歉意！,False,485,1,微博 weibo.com,128,1375717697,470,True,True,m,74401.0,45385433.0,北京,1331104273.0,1701.0,3.0,topic,,0
1308,,#中国之声#23点，品味夜视觉：▲武汉“城管革命”考核纳入交通秩序，私家车乱闯红灯、行人乱穿路口将被抄告至单位或社区。如此惩罚，是否确有必要？▲上海大学取消接迎接新生班车，引导新生乘坐公共交通报到引发热议，“独立性”应当是大学教育的第一课吗？,False,255,0,皮皮时光机,19,1345732222,93,True,True,m,73893.0,19106602.0,北京,1267005360.0,957.0,3.0,topic,,0
1309,,#旅游时讯# 暴雨突袭湘西凤凰古城，桥上的不少木板被水流冲走，沱江泛舟景点已停止营业，船只全部转移。目前，凤凰古城相关部门已经在部分淹水区域设置了警戒线，并有专人守在危险路段http://t.cn/zWynY5R 另外桂林漓江也迎来最大洪峰，象鼻山公园临时闭园... http://t.cn/zWyu6AE,True,56,1,微博 weibo.com,1,1340850650,469,True,True,m,13523.0,2055385.0,北京 海淀区,1251448469.0,599.0,7.0,topic,,0
1310,,G联赛总决赛：WE与iG激战5场巅峰对决视频！WE和IG一直都是老对手，他们势均力敌打满了5场才分出胜负。比赛非常的精彩，第一时间将比赛视频放出，希望大家会喜欢这场比赛。五场比赛视频：http://t.cn/zYmu3xY（分享自 @电竞网）,True,60,1,专业版微博,5,1362839962,496,True,True,f,60634.0,2522336.0,北京,1314332030.0,323.0,0.0,,,0
1311,,【英媒曝奥运开幕式贝克汉姆有望亲手点燃圣火】 http://t.cn/zWbcveb 据英国《独立报》消息，为了感谢贝克汉姆在英国奥运会申办和举办方面做出的突出贡献，英国奥组委主席科伊已经承诺会为他一个新角色，而这个角色将有可能是奥运会开幕式英国方阵的旗手，甚至是亲手点燃奥运圣火！,True,226,1,专业版微博,0,1341159344,675,True,True,m,176029.0,9021945.0,北京,1251448479.0,1354.0,3.0,,,0
1312,,"「投资者的悲苦不在暴跌而在于被遗弃」好不容易熬到大小非炸弹扔了差不多了，疲惫之中抬头一看，楼上一圈肥头大耳的人个个举着砖头,迫不及待地扔下来，他们分别是PE、VC、xx板、xx板",False,173,0,iPhone客户端,0,1306923596,391,True,True,m,2081.0,7143036.0,上海 浦东新区,1282888495.0,711.0,0.0,,,0
1313,,#晚安中国#世界再精彩，他人再美好，都与你无关，你就是你，只须梳理自己的羽毛，飞你想去的地方；世界再冷漠，他人再虚伪，这些也与你无甚关系，你还是你，若把生活看成一种刁难，你终会输，若把生活当做一种雕刻，你总能赢。有些事少犹豫，做了才知道对错；有些人别纠缠，久了总是要后悔。（转）,False,74,1,皮皮时光机,146,1390060218,836,True,True,m,87033.0,37828794.0,北京,1251855888.0,2123.0,3.0,topic,,0
1314,,【风花雪月曝人物海报 提档8月8日PK小时代】日前，由高群书执导，@angelababy 、@黄晓明 、在熙联袂主演的电影《一场风花雪月的事》宣布提档一天，从原来的8月9日改为8月8日。8月1日该片推出“人物版”海报，Angelababy、黄晓明、在熙三大主演齐宣言“我敢爱，我敢做”。详细：http://t.cn/zQXNF9g,True,598,1,专业版微博,284,1375372746,620,True,True,f,107150.0,18962848.0,北京 海淀区,1251455500.0,2524.0,3.0,,,0
1315,,告诉大家一个不好的消息：讯飞语点在App Store审核状态为拒绝。拒绝理由是需要提供讯飞语点的演示视频。我们会尽快制作视频，再次提交审核，希望大家再耐心等待一下！[呵呵],False,112,1,专业版微博,1,1341489504,120,True,True,m,1987.0,13440.0,安徽 合肥,1331026341.0,612.0,2.0,,,0
1316,,李白之所以是李白，而不同于寻常文弱书生，是他心性的潇洒，性格的豁达，人格的独立和健全，他的灵魂优雅敏锐而不孱弱。在中国历代的文人中，能够与其相提并论的人屈指可数，与之相似相近的还有苏东坡，这是中国古代两个被尊称为“仙”的人。,False,64,0,微博 weibo.com,192,1392997416,144,True,True,f,3604.0,259376.0,北京 朝阳区,1251447256.0,171.0,0.0,,,0
1317,,【贾静雯首曝女儿正面照 亲嘴庆生】10月7日是演员@贾静雯 的生日。当晚，贾静雯在微博中晒出一张与女儿亲嘴的温馨照片，并分享了几张女儿亲手绘画的作品，感叹“要的不就是这平淡的快乐吗？！”。这也是贾静雯的爱女梧桐妹的正面照首次曝光。详情：http://t.cn/zlp4EKG （新娱）,True,139,1,专业版微博,5,1349662248,82,True,True,f,107150.0,18962848.0,北京 海淀区,1251455500.0,2524.0,3.0,,,0
1318,,有没有人和我一样，QQ上有很多这样的好友，从来没有聊过天，但也从来没想过把他们删掉，因为他们都默默地陪伴了我们很多年了。,False,142,1,微博 weibo.com,1,1347117956,390,True,True,m,142200.0,3425745.0,北京 朝阳区,1254792843.0,793.0,0.0,,,0
1319,,【谁求婚，这么大一枚“钻戒”？】1月26日，浙江宁波出现幻日奇观，这是一种大气光学现象，2012年12月10日，上海出现过“三个太阳”，也为“幻日”现象，当时多出的太阳为假日。此次幻日，太阳在幻日弧上犹如一枚钻石，共同构成了悬在天空的一枚钻戒。图片来自@提米拉的鱼 via钱报网    ,False,121,1,享拍微博通,14,1359298626,517,True,True,m,73860.0,7404037.0,广东 广州,1263524384.0,373.0,3.0,,,0
1320,,【草民悲催：股灾背后是中国式政治经济学？】李佐军博士两年前预测泡沫2013年七八月破灭。为何？因政府换届！一种选择，把泡沫接过去，最迟维护到2015年、或2016年。那时爆发的责任在谁？说不清。第二种选择，上台后很快让泡沫破掉，对新领导人来说，责任很清楚，不是他们造成的。http://t.cn/zHgcnVK,True,34,1,微博 weibo.com,9,1372089513,730,False,True,m,2283.0,9513.0,海外 加拿大,1320127485.0,1996.0,-1.0,,,0
1321,,【@Stephy邓丽欣 ＆ @Alex方力申 冧爆合唱[心]】 Stephy 08《看透》演唱會上同小方甜蜜合唱[花心] 《好好戀愛》&《好心好報》勁Sweet啊！！！[爱你] 小方仲话“多谢大家支持Stephy啦，我地两个会继续努力架啦” http://t.cn/zOotJt4  ,True,41,1,皮皮时光机,0,1333380906,855,False,True,f,84819.0,2902471.0,广东,1305878518.0,1536.0,-1.0,,,0
1322,,人生就是一个不停放弃的过程。放弃童年的无忧，成全长大的期望；放弃青春的美丽，换取成熟的智慧；放弃爱情的甜蜜，换取家庭的安稳；放弃掌声的动听，换取心灵的平静。——接受与否，有时我们并无选择。爱因为不能拥有而深刻，梦因为不能圆而美丽。人生，总是带着残缺的美，因缺憾而凄美。,False,68,1,时光机,0,1307222707,548,True,True,f,128497.0,7946499.0,北京 朝阳区,1273634890.0,1000.0,0.0,,,0
1323,,看到有人说《秦时明月》是中国最好的动漫。其实，还有一部，画风超赞，人物超赞，剧情超赞。具体出品时间暂不明确，大家一起期待吧！【《弦月梦影》正式版PV!!! http://t.cn/GwIX3 （分享自 @优酷网）】 by@动漫控--鑫儿,True,209,1,iPad客户端,5,1348670107,491,True,True,f,45692.0,2389865.0,上海 黄浦区,1301966447.0,1483.0,0.0,,,0
1324,,#华政慢讯#丨昨晚，我校操场上演了一场浪漫求婚！[玫瑰]【女主角系经济法毕业，男主大学四年一直陪伴着她，似乎走过了六个半年头～今天终于求婚啦！现场还遇到炸鸡店服务员，她说男女主一直去她家吃炸鸡～太喜庆了】（via：movie_ordie）丨#媒介君#还搜集了一些图片（见水印），大家随意瞧瞧~[好爱哦],False,54,9,微博 weibo.com,22,1388371968,328,False,False,m,1531.0,9501.0,上海 松江区,1316369310.0,2187.0,-1.0,topic,,0
1325,,剛剛去搜索染髮的危害/////看得我好痛苦....[c震惊哭]@羅志祥 總之染髮的危害很大..不要染髮了....一次性變回黑色///原生態的黑色///然後慢慢留成羅生頭/潮男頭/獨一無二頭/還是娛百頭都可以/ 健康最重要//你什麽頭我們都愛//,False,10,1,360安全浏览器,1,1360159438,61,False,True,f,28693.0,1589.0,四川 成都,1310734588.0,163.0,220.0,,,0
1326,,"【女性逛街有利于改善亚健康】女性体质差主要表现在两个方面：一是心肺功能较弱，脉搏频率达不到正常值；二是身体柔韧性较差，容易导致虚胖，影响身体的灵敏度和协调性。逛街是很好的有氧运动，而女性逛街少则一两个小时，多则三四个小时，这样走动可增加腿部力量,消耗体内大部分热能,达到健身效果",False,387,1,微博 weibo.com,209,1387381917,708,False,True,f,4124.0,590273.0,北京,1352230034.0,185.0,220.0,,,0
1327,,"[ 最新促销消息]：纽崔莱中秋礼盒7月就要开始啦，买一罐770克的蛋白质粉+一盒小盒装倍力健，送一个Thormos膳魔师保温杯（有红、黑两个颜色可供选择。），价格为975元。＂中秋若送礼，一定选择你＂_绝对抢手,大家开始做好准备吧！",False,10,1,iPhone客户端,0,1340551800,247,True,True,f,12829.0,8117.0,安徽 合肥,1310651894.0,666.0,0.0,,,0
1328,,永远不要相信网上的头像！ [浮云],False,102,1,定时showone,0,1304564522,579,True,True,f,50389.0,2595479.0,广东 深圳,1300253783.0,49.0,0.0,,,0
1329,,又是异乡的酒店，又是午夜时分，洗手间的帘子不知被谁拉起了一半，床下和外面的走廊都寂静无声，冥冥中不知有什么在房间半空漂浮……但今晚，这个房间的主角注定不是它们，哪个胆敢冒出头来，就要有觉悟承受一条熬夜写PPT的加班狗的怨气！,False,170,0,微博 weibo.com,1,1338220743,117,True,True,m,13303.0,3322491.0,北京 朝阳区,1268530274.0,836.0,0.0,,,0
1330,,受审贪官自称遭刑讯：被打2000耳光 鸡奸3次 （分享自 @网易新闻）吕子江在当庭大喊大叫全面翻供。'为拿到他们想要的所谓证据，纪委、检察院、武警一口气打了我2000多个耳光！他们还持续6天把我捆绑在床上，对我拳打脚踢，我可以脱掉衣服当场检验！”@崔小平律师 @朱明勇律师 http://t.cn/z8cLk4j ,True,206,0,网易新闻,9,1378111542,766,True,True,m,4193.0,87552.0,北京 东城区,1290057480.0,1872.0,0.0,,,0
1331,,#新华网最新报道#江苏溧阳卫生局局长通过“微博”约一女子开房的消息，经媒体曝光后，引起广泛关注。21日，记者从溧阳纪检部门获知最新消息，纪检部门刚刚做出对溧阳卫生局局长谢志强停职的决定。,False,67,0,微博 weibo.com,0,1308644442,126,True,True,m,7515.0,263066.0,北京 朝阳区,1254671982.0,1994.0,0.0,,,0
1332,,"#百事最强音演唱会•深圳站#出发就现在！峰少@林峯 为深圳歌迷带来《on my way》《爱不疚》《nice》,热舞劲歌帅翻无数歌迷!百事最强音四位优秀学员为舞台带来一股年轻气息，四人合唱百事最强音主题曲《就现在》，唱响青春，唱响梦想、唱响渴望！",False,140,1,专业版微博,14,1378569557,601,True,True,m,3593.0,125815.0,广东,1291339331.0,224.0,2.0,topic,,0
1333,,【“2014放假安排时间表”发布？假的！】你是不是也看到了“来自中国政府网的‘国务院发布2014年放假安排时间表’”的消息？假的！据新华社：记者核实得知，中国政府网目前并未发布过“2014年放假安排时间表”，按往年做法，放假安排时间表要到12月发布。小伙伴们再等等吧，稍安勿躁~~,False,353,1,人民日报微博,151,1384353364,971,True,True,m,65922.0,48243939.0,北京,1342895315.0,1996.0,3.0,,,0
1334,,【韩媒指责中国延伸万里长城长度有政治意图】“万里长城如同橡皮筋一样可以伸缩自如”。中国公布最新勘测的历代长城总长度，遭韩国媒体取笑。对于指责中国勘测有“政治意图”，社科院专家吕超认为“韩国认为高句丽是他们祖先，所以勘测长城不应该包括高句丽，这种说法很荒谬。”http://t.cn/zOFNGPC,True,198,1,财经网微社区,1,1339133408,200,True,True,m,118036.0,22556741.0,北京 朝阳区,1251448547.0,957.0,3.0,,,0
1335,,#大娱快报# 大娱哥正在 @林俊杰 成都见面会现场！JJ为 @成都东区音乐公园2010 留下星光手印和签名！！ http://t.cn/zOSahaE,True,20,1,iPhone客户端,0,1343385302,93,True,True,m,4349.0,5550.0,四川 成都,1325150796.0,73.0,5.0,,,0
1336,,如果芙蓉姐姐的事，是真的，那说明减肥将会是一件直接导致抑郁症，使人崩溃的事。尤其是保持期。,False,317,0,360安全浏览器,14,1348156662,700,True,True,f,17665.0,12130780.0,上海 浦东新区,1268027250.0,234.0,0.0,,,0
1337,,【新浪韩娱每周一星】韩国音乐近几年在全世界刮起一股K-POP旋风。近期，一个身着贴身性感红色打歌服、光脚展现诱人舞蹈的女孩再次刷新K-POP世界，让众人惊呼音乐界刮来一场强烈的“宣美热风”。她就是本周的闪亮之星——24小时都不够的Wonder Girls前成员李宣美。[good][心]全文：http://t.cn/zRAbZaB,True,60,1,微博 weibo.com,185,1380806868,240,True,True,f,15172.0,1603026.0,北京 海淀区,1339134993.0,629.0,3.0,,,0
